result,xG,player,year
0.0,0.037223224,Timo Werner,2023
0.0,0.20681924,Timo Werner,2023
0.0,0.021308275,Timo Werner,2023
0.0,0.11450852,Dejan Kulusevski,2023
0.0,0.021027608,James Maddison,2023
0.0,0.022818133,Pierre-Emile Højbjerg,2023
0.0,0.20161052,Cristian Romero,2023
0.0,0.039164584,Dejan Kulusevski,2023
0.0,0.090394124,Pedro Porro,2023
0.0,0.16939096,Brennan Johnson,2023
0.0,0.3775288,Cristian Romero,2023
0.0,0.030092182,Pedro Porro,2023
1.0,0.13065594,Cristian Romero,2023
0.0,0.3631022,Cristian Romero,2023
0.0,0.2790642,Cristian Romero,2023
0.0,0.15397587,Dejan Kulusevski,2023
0.0,0.28757495,Richarlison,2023
0.0,0.052433237,Pedro Porro,2023
0.0,0.14466643,Pape Sarr,2023
0.0,0.028264029,Emerson,2023
0.0,0.019866452,Pierre-Emile Højbjerg,2023
0.0,0.16368102,Brennan Johnson,2023
0.0,0.025205247,Rodrigo Bentancur,2023
0.0,0.03053522,Giovani Lo Celso,2023
0.0,0.021314401,James Maddison,2023
0.0,0.05735223,Cristian Romero,2023
0.0,0.024568561,Yves Bissouma,2023
0.0,0.11276153,Brennan Johnson,2023
0.0,0.1028645,James Maddison,2023
0.0,0.010460494,James Maddison,2023
0.0,0.035724632,James Maddison,2023
1.0,0.2794014,Richarlison,2023
1.0,0.24172886,Son Heung-Min,2023
0.0,0.03550888,Giovani Lo Celso,2023
0.0,0.10412647,Richarlison,2023
0.0,0.042503115,Son Heung-Min,2023
0.0,0.110620365,James Maddison,2023
0.0,0.023833299,Son Heung-Min,2023
0.0,0.021653261,Pedro Porro,2023
1.0,0.06352697,Pedro Porro,2023
0.0,0.043977313,Brennan Johnson,2023
0.0,0.038999744,Son Heung-Min,2023
0.0,0.02242932,James Maddison,2023
0.0,0.062238045,Pedro Porro,2023
0.0,0.24720827,James Maddison,2023
0.0,0.17203978,Micky van de Ven,2023
0.0,0.075996354,Cristian Romero,2023
0.0,0.043350156,Dejan Kulusevski,2023
0.0,0.05206196,Pedro Porro,2023
0.0,0.58074814,Brennan Johnson,2023
0.0,0.22265016,Pape Sarr,2023
1.0,0.17482634,Micky van de Ven,2023
0.0,0.21567,Rodrigo Bentancur,2023
0.0,0.05899576,Cristian Romero,2023
0.0,0.114130445,Cristian Romero,2023
0.0,0.07328341,Son Heung-Min,2023
0.0,0.4417925,Son Heung-Min,2023
0.0,0.019844886,Son Heung-Min,2023
0.0,0.2584919,Dejan Kulusevski,2023
0.0,0.022455169,Dejan Kulusevski,2023
0.0,0.15987553,Dejan Kulusevski,2023
0.0,0.02805511,Pape Sarr,2023
0.0,0.15478516,Son Heung-Min,2023
0.0,0.16169143,Dejan Kulusevski,2023
0.0,0.069560446,Dejan Kulusevski,2023
0.0,0.04058008,Rodrigo Bentancur,2023
0.0,0.07396462,Son Heung-Min,2023
0.0,0.2629003,Cristian Romero,2023
0.0,0.024852658,Pedro Porro,2023
0.0,0.34132206,James Maddison,2023
0.0,0.12962715,Brennan Johnson,2023
1.0,0.15065823,Pedro Porro,2023
0.0,0.1081322,Son Heung-Min,2023
0.0,0.06770992,Cristian Romero,2023
0.0,0.46454754,Brennan Johnson,2023
0.0,0.05323886,Dejan Kulusevski,2023
0.0,0.15963255,Oliver Skipp,2023
