h,distance,angle,situation_DirectFreekick,situation_FromCorner,situation_OpenPlay,situation_SetPiece,shotType_Head,shotType_LeftFoot,shotType_OtherBodyPart,shotType_RightFoot
0.0,0.3006659422849518,0.22295867097693356,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.14115590808380662,0.7310356713285117,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.9294907183109351,0.12858241179187332,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.25987882043801935,0.3656585125063877,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.2673668223624548,0.29839536597232064,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.31565329718013585,0.23781924666805654,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.10261579495034943,0.8288492013687256,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.31124265689384095,0.2829606342365345,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.12384264122820315,0.7095938479439993,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.3037976610004539,0.38905732726023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.28105513453317554,0.3869296782286513,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.05295277921103691,1.6976757484791976,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.3295390611108974,0.2570518046675927,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.27131166296924264,0.37996441947957643,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.23005435732500062,0.5082940136815435,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.463732690731816,0.22214343473026876,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.26826291764043214,0.42959355389697595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.21744882743696708,0.32337038455664213,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.05643581370119091,1.641257514343626,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.13542895706195526,0.5715123340557311,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0938615835789517,1.125631069581817,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.26293157959573255,0.37980631609980336,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.19123019789360343,0.5976138318593875,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.09019977725523916,1.1731683496846932,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.2393762600300352,0.2827161902049291,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.31892473601721977,0.16601956659707406,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.19901003466278955,0.3833284735030017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.3465285117238714,0.25110595357966237,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.29658890717354824,0.3753252793374536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.18919035949663457,0.3135932741782085,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.18157094101842242,0.5134364296039408,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.10509521200233507,0.9874108225170861,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.2840070400171398,0.1453472207966675,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.1396173633478098,0.7063521428223963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.10323274422973393,0.8276477093620527,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.08628443110874032,1.1571886803368807,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.31024670737930204,0.3626928831041394,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.2942923297366052,0.3493590405489501,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.28170372521507286,0.16635356894089992,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.07892400703276832,0.9400375847136285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.20306649863690615,0.29119353196222186,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.3173216264819965,0.3309512715896106,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.18704011537834095,0.28984244876237875,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.23454636095582967,0.2204311596926496,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.18462123884064638,0.12142682665571747,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.3001666203960727,0.3943806106916223,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.2735342695395754,0.18488756765981695,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.12419740689775798,0.8873401177614391,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.3523208437762797,0.23548852620274852,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.20382347367968318,0.41151420572007047,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.09109335694531422,0.6037488370208539,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.09786212814091079,1.0699945125000068,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.1721540223630339,0.48376528130924823,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.24684407511881848,0.27732260204600245,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.14395136880916315,0.779464432315393,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.08420212097758772,1.2260791052313642,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.09604685998696048,0.47320176586829454,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.2793027116413762,0.32798660190150264,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.3290790161045427,0.25024650943902904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.31933056386438274,0.28929545500067555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.10840666269469809,0.6716214439765761,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.2907954590832497,0.27313058846033345,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.28081670920713336,0.32740824978622074,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.3046851125958166,0.3219085363013054,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.12815618284791946,0.8348684376225199,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.2860629145640302,0.4134131767627699,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.25787010536596816,0.4543388379068705,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.25609565128088685,0.3977144354308001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.37340594156009793,0.26402305262316095,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.2224072782217503,0.3325364086865805,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.08302412358126109,1.2514871606546203,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.36601910819530614,0.27880613880985067,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.190939807814219,0.45216368015715425,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.08793180181265492,1.1817669547845135,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.17020572421604796,0.5749747266429539,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.3503854682330278,0.28133376907848767,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.21891553920556892,0.5331819690461315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.11381123544911613,0.7100508522211456,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.3550380177732116,0.2458009023455504,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.048414897700365674,1.8395695732619786,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.37990657302379577,0.21817381593351215,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.19747406160020878,0.35694888406133085,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.10444617386416896,0.7160822862707237,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.3056436084660027,0.25235761560048564,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.3472247007751181,0.2501118495142506,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.23254462744527682,0.2130528770350093,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.3034864281725986,0.2622781994457596,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.32820727635232483,0.2677142668366127,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.3050983788091217,0.3627143085317125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.3389173620995547,0.03880672455725298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.3600347305075331,0.23189546986428822,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.2645524353665085,0.3340449355956422,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2861503159108843,0.36462900247872754,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.17922613017443956,0.6454839327312225,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.10151354138475235,0.5334825143449631,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.3196623292800438,0.09466068804448247,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.33517160876813523,0.25477800642011605,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.16211106597386238,0.5880025942320604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.20906698210377814,0.20644552626355828,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2357222817753267,0.4810056704724905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2561347443201041,0.4568834978097216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2075765325023639,0.26130837271944907,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.20883005783950562,0.44985749331590624,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.30832610203966804,0.36585077760184215,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.16371318225018083,0.6882168824059738,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.2814604442714007,0.30154406968070613,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.22611940338817496,0.481577369703859,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.2882568128827839,0.40756694848192687,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.2109431103854598,0.18562702304619783,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.30321112707047243,0.3527391091842449,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.21961787131154545,0.34580306662956006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.1681814773031277,0.362428222061137,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.09984990146653273,1.0786133645611422,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.29767768446754006,0.2541133097946945,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.24778216941298287,0.42847701421830975,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.14458560158363978,0.7741496070266183,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.21102129303580505,0.43138478133471087,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.09762171303347987,0.9627536382429557,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.17448493888151365,0.5813541762744073,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.22275095837319703,0.31980657657800915,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.3340314298449594,0.31278606617543214,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.3631762731704568,0.2243776021309759,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.311107740181723,0.3323107350398506,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.24941932395218885,0.18024388189801255,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.31003546156328354,0.3494928621914744,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.08297588356515563,1.2448851052191334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2791451392896945,0.4232465724657612,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2661296682167867,0.21613175123657014,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.25395471839074174,0.15059271080595416,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.29215918661908985,0.40366444351618647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.1795689622597191,0.5699864320068933,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.2880850875781972,0.410564755380983,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.20087058886068712,0.33613772513051055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.21176636486027026,0.3892954561879065,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.3037844959655033,0.3832833229199936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.12539935321793283,0.80934208640404,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.28174453104528396,0.3796870866061604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.10560305164436322,0.7938011471463517,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.19414680935195622,0.3601875378332876,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.23753943732241267,0.48503178719547907,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.25738682519353046,0.3354400292095504,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.28650302511219394,0.39412147660888197,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.2594648125519859,0.37822070148495757,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.3072474696378754,0.3179097949020516,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.301761461345255,0.3328908569079705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.07889235799741023,1.2596707802509755,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.18493780659878817,0.3427548313609403,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.4065194132205707,0.13501588718923418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.25071494624012636,0.4637961579130865,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.3065370774611117,0.2670244322290761,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2611226075511609,0.36230377705134503,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.09818348457387102,1.0202762418031293,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.12060263660642415,0.9044783032719633,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.1518552273410499,0.7397553612375507,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.12442268011265577,0.8333961347377737,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.078816245465747,1.2429644587750002,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.26634001358814874,0.38746665832039806,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.2070869238968831,0.4595153864476486,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.14641377559117108,0.5968255066627772,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.2594648125519859,0.27704733053256936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.19900756790876534,0.5833218454861788,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.24018741299749052,0.2414520285539805,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.09656606486138723,1.0968083490620637,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.15357406996169598,0.7364935555722668,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.28684492045761295,0.23069391885195,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.26031713086390623,0.44346897062470225,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.15102978297696656,0.7562074922209396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.26370628346091374,0.23058007809391934,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.15725772061218438,0.7281678805126393,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.20214104507920483,0.21866329744833735,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.2937567000773495,0.2797908315896992,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.15700317836387456,0.24039069859148188,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.1028834121249816,1.0017301948074564,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.3215617993227614,0.368348324481217,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.13861099604464394,0.8148241336672845,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.20905743721390185,0.3125592866713395,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.3307234924259005,0.23709330469633205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.08765845515831942,1.1593724357341597,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.15879547592368104,0.5235986569306922,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.12650691089675195,0.6586499776162875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2676602539333119,0.30578599917775484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.35938834967987077,0.24535341855916226,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2547567496561407,0.09562759591701853,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2615434615887115,0.38207513252949127,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.20366638096583034,0.193940924386363,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.27560115467820734,0.19006003596151988,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2366854294695676,0.49532823706134405,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.1624592566015953,0.661920255676056,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.3586209488085119,0.24458526934846947,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.27290475775519263,0.4273660172665845,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.28001609854059367,0.38552510834130915,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.22210358940154484,0.09678816292846593,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.2393532612543578,0.22201904996099886,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.3026764235611386,0.3859286546498546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.13371986314881326,0.7895471647980737,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.10272782157389666,0.8650938663952656,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.14757367932483342,0.7703790603967466,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.25146168678237135,0.19277010676895157,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.1859515798979114,0.6010286539700631,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.1576958825192541,0.7089051019531278,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.2034821518327913,0.2811969900926703,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.12219658269271616,0.8789986513294308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.16946090571478217,0.5928197894439473,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.07433035964605993,1.3573199123351802,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.05448851018058907,1.7119686946118429,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.12764014036395213,0.6104931544784149,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.15861905345787855,0.708626226666038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.28846140177875323,0.36958740163719844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.3028481494370275,0.3146626992017395,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0996243187319927,0.5593806339058829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.20965923519741486,0.1154493979509299,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.2744886129828096,0.4102088921704999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2807935234703185,0.3000484540054893,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2629372632293328,0.25780435511362987,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.27354159932500133,0.4114562312414729,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.09024414314012105,1.1644422499963598,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.30311712158032666,0.26797650782809734,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.26566331067073584,0.20491536886098405,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.2748545333369104,0.4203630692917859,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.20443091205278827,0.3158320337660353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.20869117750484772,0.5497310395129205,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.31928828796831954,0.3171525537653753,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.3006659275674582,0.39315392404401517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.1457841012624806,0.22067152422145453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.1732888067910994,0.6658371027740935,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.21196700339573044,0.5325906366018885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.1454544584438774,0.649027918185324,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.2082786682838897,0.12602526952838944,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.1949179572423818,0.4200249582584815,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.2668651518029782,0.43814895449680735,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.25323904735684494,0.3928069328835286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.27734634225241056,0.3325091448971569,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.3528923254837315,0.08611526242698431,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.18022486031249532,0.6421535306816577,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.18872468762975275,0.3050086431739575,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.28334079548452507,0.2290777501260869,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.2548803593631949,0.372818136536974,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.1648787113954883,0.5179581884364188,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.1854427436418975,0.6195577731012573,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0891964268537525,1.1628910566703772,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.20185387354988021,0.5434427601579113,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.06166034716968749,1.5432079097721003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.24992796618476085,0.3730799702728837,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.20483407048009333,0.22750139484963072,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.21627991284884673,0.3734827242250466,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.2841760053724082,0.1542929003113731,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.10104452915397517,1.0715075506835112,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.2940153251857682,0.3576391730569553,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.09170608625442836,1.1208959699160328,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.24822971106653957,0.40452978592225175,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.1075639593013261,0.9980696184923217,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.2590019456944978,0.45528301918843417,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.32395681677427707,0.30727224029926575,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.15741031609820463,0.4849837703404769,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.18476469414571545,0.3294129852051443,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.19615552897288244,0.4234582496408783,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2476489232083615,0.44087651358783364,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.10584897723382225,0.9968157216765425,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
